order_id,customer_id,order_date,delivery_date,order_total
O001413,C00583,2025-09-06 15:29:33.339796,2025-09-12 15:29:33.339796,181.53
O001414,C00605,2026-01-19 13:33:30.403574,2026-01-22 13:33:30.403574,135.05
O001415,C00363,2025-09-27 20:58:15.977482,2025-09-30 20:58:15.977482,196.12
O001416,C00559,2026-02-22 04:56:19.914774,2026-02-28 04:56:19.914774,556.72
O001417,C00806,2025-03-27 03:06:15.064466,2025-04-01 03:06:15.064466,276.48
O001418,C00338,2026-01-16 23:49:15.128812,2026-01-21 23:49:15.128812,225.78
O001419,C00615,2025-10-28 11:49:48.863335,2025-11-01 11:49:48.863335,174.12
O001420,C00595,2024-10-21 21:42:50.886836,2024-10-25 21:42:50.886836,808.28
O001421,C00192,2025-04-08 22:21:00.331862,2025-04-11 22:21:00.331862,226.32
O001422,C00664,2024-12-09 23:26:16.108104,2024-12-15 23:26:16.108104,361.1
O001423,C00414,2024-12-06 14:16:10.770577,2024-12-10 14:16:10.770577,268.59
O001424,C00024,2024-11-14 14:52:29.291164,2024-11-20 14:52:29.291164,234.13
O001425,C00215,2024-12-13 13:34:48.578633,2024-12-16 13:34:48.578633,239.0
O001426,C00628,2025-08-21 06:19:10.435480,2025-08-23 06:19:10.435480,594.69
O001427,C00949,2025-05-06 23:59:41.636080,2025-05-11 23:59:41.636080,153.05
O001428,C00357,2024-09-28 12:19:03.905208,2024-10-05 12:19:03.905208,35.45
O001429,C00902,2025-07-18 04:01:00.862150,2025-07-22 04:01:00.862150,574.25
O001430,C00060,2025-05-03 20:43:57.334975,2025-05-07 20:43:57.334975,154.26
O001431,C00074,2025-08-04 05:24:58.197022,2025-08-10 05:24:58.197022,279.25
O001432,C00782,2025-03-21 18:11:28.244214,2025-03-27 18:11:28.244214,164.31
O001433,C00868,2025-08-07 13:51:37.760025,2025-08-11 13:51:37.760025,257.52
O001434,C00445,2025-01-04 23:37:21.318836,2025-01-10 23:37:21.318836,230.69
O001435,C00805,2025-04-10 07:41:54.846335,2025-04-14 07:41:54.846335,380.33
O001436,C00656,2025-03-22 22:39:50.679837,2025-03-26 22:39:50.679837,132.64
O001437,C00232,2026-04-02 22:19:07.718002,2026-04-05 22:19:07.718002,65.21
O001438,C00746,2025-09-08 22:02:38.255799,2025-09-14 22:02:38.255799,412.91
O001439,C00591,2025-04-28 11:46:06.513529,2025-05-03 11:46:06.513529,206.74
O001440,C00595,2024-12-08 07:03:05.678831,2024-12-13 07:03:05.678831,115.82
O001441,C00323,2024-12-25 20:15:43.830260,2024-12-29 20:15:43.830260,395.96
O001442,C00534,2026-01-17 01:06:04.391988,2026-01-20 01:06:04.391988,141.19
O001443,C00132,2026-01-03 10:36:29.390326,2026-01-07 10:36:29.390326,100.5
O001444,C00584,2025-12-03 22:37:59.546794,2025-12-05 22:37:59.546794,74.14
O001445,C00128,2025-08-27 10:05:50.351875,2025-08-31 10:05:50.351875,368.23
O001446,C00262,2024-09-09 08:18:00.355038,2024-09-12 08:18:00.355038,405.87
O001447,C00388,2026-01-03 08:48:14.204677,2026-01-05 08:48:14.204677,94.88
O001448,C00647,2025-08-25 12:17:11.579082,2025-08-29 12:17:11.579082,425.58
O001449,C00524,2026-03-13 14:06:38.847213,2026-03-20 14:06:38.847213,549.14
O001450,C00187,2026-03-16 17:43:23.017457,2026-03-22 17:43:23.017457,239.48
O001451,C00269,2026-04-11 12:52:03.570263,2026-04-15 12:52:03.570263,199.18
O001452,C00851,2024-10-23 11:56:44.361562,2024-10-30 11:56:44.361562,63.86
O001453,C00284,2026-04-15 15:40:55.793324,2026-04-20 15:40:55.793324,52.5
O001454,C00424,2025-10-25 16:05:59.084886,2025-10-29 16:05:59.084886,909.43
O001455,C00366,2026-02-14 21:56:18.627105,2026-02-21 21:56:18.627105,142.32
O001456,C00966,2024-12-14 09:58:14.926452,2024-12-21 09:58:14.926452,483.88
O001457,C00123,2024-10-03 02:22:10.532588,2024-10-04 02:22:10.532588,97.63
O001458,C00138,2024-12-26 11:28:03.917147,2024-12-29 11:28:03.917147,456.8
O001459,C00974,2025-08-24 14:33:36.337283,2025-08-28 14:33:36.337283,270.75
O001460,C00824,2026-03-01 12:56:35.304340,2026-03-10 12:56:35.304340,926.96
O001461,C00128,2024-10-20 20:55:57.860342,2024-10-23 20:55:57.860342,288.39
O001462,C00610,2026-03-06 00:27:07.369795,2026-03-15 00:27:07.369795,341.4
O001463,C00106,2024-08-02 18:23:51.116777,2024-08-05 18:23:51.116777,109.11
O001464,C00166,2024-09-03 17:50:10.475689,2024-09-08 17:50:10.475689,50.55
O001465,C00917,2026-01-24 21:05:03.544600,2026-01-28 21:05:03.544600,54.77
O001466,C00485,2025-12-20 00:21:42.907423,2025-12-23 00:21:42.907423,334.88
O001467,C00646,2025-07-18 12:27:11.250040,2025-07-20 12:27:11.250040,649.27
O001468,C00506,2026-06-07 12:17:29.718271,2026-06-13 12:17:29.718271,105.0
O001469,C00797,2025-06-14 20:01:05.545643,2025-06-21 20:01:05.545643,69.66
O001470,C00015,2024-09-02 13:33:35.181540,2024-09-06 13:33:35.181540,179.91
O001471,C00179,2024-08-27 03:41:52.797043,2024-09-03 03:41:52.797043,426.62
O001472,C00128,2025-02-14 02:47:07.361905,2025-02-17 02:47:07.361905,584.14
O001473,C00819,2024-12-12 20:01:14.356021,2024-12-21 20:01:14.356021,901.97
O001474,C00833,2024-08-14 10:41:18.890339,2024-08-20 10:41:18.890339,401.15
O001475,C00712,2026-05-20 12:48:51.870136,2026-05-21 12:48:51.870136,192.89
O001476,C00388,2026-05-11 06:22:03.026313,2026-05-20 06:22:03.026313,41.41
O001477,C00261,2026-02-12 12:04:03.685828,2026-02-13 12:04:03.685828,236.97
O001478,C00730,2026-02-25 08:06:40.926917,2026-03-03 08:06:40.926917,214.01
O001479,C00843,2025-09-24 01:27:21.485358,2025-09-30 01:27:21.485358,743.92
O001480,C00054,2026-02-02 09:42:07.202735,2026-02-06 09:42:07.202735,536.9
O001481,C00559,2026-02-24 01:45:34.305758,2026-03-04 01:45:34.305758,83.73
O001482,C00252,2024-07-06 03:02:50.464269,2024-07-07 03:02:50.464269,210.91
O001483,C00791,2024-08-08 11:28:57.756386,2024-08-09 11:28:57.756386,695.19
O001484,C00402,2026-03-04 10:23:03.868530,2026-03-08 10:23:03.868530,733.29
O001485,C00332,2025-08-29 19:55:14.889245,2025-09-02 19:55:14.889245,286.4
O001486,C00499,2026-03-31 23:21:53.307462,2026-04-05 23:21:53.307462,41.41
O001487,C00102,2025-11-09 04:51:27.255603,2025-11-13 04:51:27.255603,428.07
O001488,C00570,2024-06-19 09:01:50.078526,2024-06-23 09:01:50.078526,325.19
O001489,C00826,2024-07-22 17:37:27.743154,2024-07-28 17:37:27.743154,80.84
O001490,C00548,2025-09-08 08:01:44.179964,2025-09-13 08:01:44.179964,288.48
O001491,C00489,2025-09-22 08:02:35.292137,2025-09-26 08:02:35.292137,91.1
O001492,C00981,2024-12-04 06:10:08.342613,2024-12-09 06:10:08.342613,107.2
O001493,C00563,2024-12-22 03:10:27.250978,2024-12-27 03:10:27.250978,396.82
O001494,C00077,2024-11-01 07:09:01.816462,2024-11-02 07:09:01.816462,519.9
O001495,C00003,2025-10-02 13:50:00.148659,2025-10-06 13:50:00.148659,123.87
O001496,C00280,2025-08-06 15:38:46.315484,2025-08-08 15:38:46.315484,302.59
O001497,C00179,2025-06-22 13:25:07.409583,2025-07-01 13:25:07.409583,575.25
O001498,C00273,2026-05-12 19:57:45.335216,2026-05-18 19:57:45.335216,80.53
O001499,C00931,2025-11-07 11:56:07.305477,2025-11-10 11:56:07.305477,59.46
O001500,C00323,2024-09-22 12:03:03.219692,2024-09-26 12:03:03.219692,227.1
O001501,C00278,2024-12-26 22:47:51.953639,2025-01-01 22:47:51.953639,243.94
O001502,C00338,2026-04-09 23:46:21.941958,2026-04-14 23:46:21.941958,320.74
O001503,C00665,2026-04-07 03:13:31.298978,2026-04-14 03:13:31.298978,368.0
O001504,C00011,2024-10-19 10:47:56.888263,2024-10-20 10:47:56.888263,496.39
O001505,C00218,2026-04-12 13:55:42.415338,2026-04-18 13:55:42.415338,332.92
O001506,C00702,2024-06-25 01:35:31.003459,2024-07-01 01:35:31.003459,207.18
O001507,C00807,2025-06-20 13:09:59.170993,2025-06-24 13:09:59.170993,808.78
O001508,C00833,2024-08-31 13:53:55.178354,2024-09-05 13:53:55.178354,496.53
O001509,C00922,2024-06-18 11:35:36.931592,2024-06-23 11:35:36.931592,253.14
O001510,C00634,2026-04-28 05:37:11.715335,2026-05-04 05:37:11.715335,394.65
O001511,C00921,2025-10-19 00:19:27.270999,2025-10-23 00:19:27.270999,165.9
O001512,C00089,2024-07-20 21:49:24.351037,2024-07-23 21:49:24.351037,249.02
O001513,C00136,2024-09-16 09:04:50.616652,2024-09-21 09:04:50.616652,179.96
O001514,C00729,2024-08-01 11:47:37.533893,2024-08-07 11:47:37.533893,403.67
O001515,C00465,2024-09-08 23:48:12.461091,2024-09-12 23:48:12.461091,333.98
O001516,C00829,2025-12-20 08:19:25.332609,2025-12-27 08:19:25.332609,139.04
O001517,C00413,2025-08-24 20:40:56.655304,2025-08-29 20:40:56.655304,428.83
O001518,C00269,2025-06-01 17:41:59.049971,2025-06-06 17:41:59.049971,123.87
O001519,C00430,2025-10-30 10:33:54.336332,2025-11-07 10:33:54.336332,542.12
O001520,C00384,2026-02-11 12:53:14.445766,2026-02-12 12:53:14.445766,53.47
O001521,C00760,2025-01-24 15:25:36.841011,2025-01-29 15:25:36.841011,583.26
O001522,C00045,2025-09-28 17:27:27.662709,2025-10-03 17:27:27.662709,889.02
O001523,C00970,2025-03-25 13:46:46.530735,2025-03-28 13:46:46.530735,82.58
O001524,C00253,2024-06-24 13:57:25.673975,2024-06-27 13:57:25.673975,140.83
O001525,C00665,2025-09-14 12:25:59.133300,2025-09-20 12:25:59.133300,481.07
O001526,C00412,2024-08-07 16:40:16.723468,2024-08-11 16:40:16.723468,291.04
O001527,C00582,2025-05-11 10:31:39.045693,2025-05-13 10:31:39.045693,210.16
O001528,C00959,2025-09-24 00:42:43.876398,2025-09-26 00:42:43.876398,189.45
O001529,C00993,2025-07-20 09:18:34.568715,2025-07-25 09:18:34.568715,284.73
O001530,C00643,2025-07-29 18:11:39.891974,2025-07-31 18:11:39.891974,406.9
O001531,C00051,2025-10-06 00:33:45.802465,2025-10-10 00:33:45.802465,102.97
O001532,C00960,2025-11-09 16:35:31.236180,2025-11-14 16:35:31.236180,386.48
O001533,C00707,2025-06-20 05:46:05.390214,2025-06-23 05:46:05.390214,53.44
O001534,C00213,2026-06-14 08:44:54.519006,2026-06-18 08:44:54.519006,747.78
O001535,C00529,2026-03-31 02:41:14.120642,2026-04-03 02:41:14.120642,256.14
O001536,C00697,2024-07-06 23:40:58.111540,2024-07-13 23:40:58.111540,290.9
O001537,C00912,2026-05-30 00:34:47.669542,2026-06-04 00:34:47.669542,576.22
O001538,C00547,2025-01-27 07:19:29.002654,2025-01-31 07:19:29.002654,241.59
O001539,C00983,2025-04-10 17:38:36.608886,2025-04-12 17:38:36.608886,364.22
O001540,C00109,2025-01-05 02:03:52.322734,2025-01-09 02:03:52.322734,131.7
O001541,C00862,2024-12-08 19:31:59.529419,2024-12-10 19:31:59.529419,89.4
O001542,C00907,2026-02-16 21:13:44.614815,2026-02-17 21:13:44.614815,137.27
O001543,C00853,2024-10-29 02:52:03.592862,2024-11-02 02:52:03.592862,127.44
O001544,C00487,2025-10-11 12:41:34.229758,2025-10-15 12:41:34.229758,256.98
O001545,C00960,2024-07-16 01:11:34.385489,2024-07-18 01:11:34.385489,360.62
O001546,C00236,2026-05-31 04:35:42.106466,2026-06-03 04:35:42.106466,165.12
O001547,C00027,2025-10-28 10:56:01.878403,2025-10-31 10:56:01.878403,664.04
O001548,C00275,2025-08-17 02:33:11.063767,2025-08-20 02:33:11.063767,47.44
O001549,C00190,2025-08-06 20:41:54.968514,2025-08-08 20:41:54.968514,251.28
O001550,C00732,2025-12-11 16:04:35.642658,2025-12-14 16:04:35.642658,266.64
O001551,C00350,2025-10-12 13:03:32.521373,2025-10-19 13:03:32.521373,460.92
O001552,C00901,2025-12-27 18:48:12.424642,2025-12-30 18:48:12.424642,44.85
O001553,C00140,2025-05-04 03:22:13.217824,2025-05-09 03:22:13.217824,399.43
O001554,C00160,2025-12-12 17:38:06.816211,2025-12-16 17:38:06.816211,157.62
O001555,C00299,2026-02-15 11:09:44.321590,2026-02-20 11:09:44.321590,203.49
O001556,C00324,2025-04-11 17:32:32.629634,2025-04-18 17:32:32.629634,776.56
O001557,C00175,2026-01-13 20:05:18.909079,2026-01-15 20:05:18.909079,259.58
O001558,C00811,2025-08-26 13:40:19.387984,2025-08-28 13:40:19.387984,634.7
O001559,C00061,2026-06-17 14:07:30.414766,2026-06-23 14:07:30.414766,247.82
O001560,C00627,2025-02-14 02:11:58.936572,2025-02-17 02:11:58.936572,307.7
O001561,C00438,2025-03-25 06:21:11.404460,2025-03-27 06:21:11.404460,307.42
O001562,C00320,2025-07-06 06:12:48.120572,2025-07-07 06:12:48.120572,130.42
O001563,C00499,2025-11-07 10:34:57.134528,2025-11-11 10:34:57.134528,52.29
O001564,C00179,2026-03-20 03:12:14.318606,2026-03-25 03:12:14.318606,390.59
O001565,C00530,2025-09-19 11:27:20.892382,2025-09-24 11:27:20.892382,216.78
O001566,C00704,2026-05-04 07:15:28.981134,2026-05-08 07:15:28.981134,313.79
O001567,C00242,2025-08-26 14:23:58.891522,2025-09-02 14:23:58.891522,814.41
O001568,C00806,2024-10-23 09:56:02.188274,2024-10-26 09:56:02.188274,940.12
O001569,C00399,2025-02-15 10:07:18.749365,2025-02-18 10:07:18.749365,288.92
O001570,C00401,2024-10-10 22:57:20.586149,2024-10-12 22:57:20.586149,481.51
O001571,C00155,2026-03-07 22:32:38.650578,2026-03-14 22:32:38.650578,45.57
O001572,C00823,2025-01-01 02:10:09.735113,2025-01-07 02:10:09.735113,367.02
O001573,C00804,2025-11-08 11:20:02.459755,2025-11-11 11:20:02.459755,131.35
O001574,C00876,2024-07-14 04:39:55.960458,2024-07-20 04:39:55.960458,395.85
O001575,C00386,2024-08-09 04:19:56.083055,2024-08-13 04:19:56.083055,976.16
O001576,C00167,2024-08-30 03:24:31.575756,2024-09-02 03:24:31.575756,485.57
O001577,C00808,2025-05-21 07:09:08.094615,2025-05-26 07:09:08.094615,178.92
O001578,C00543,2024-06-19 05:52:54.671361,2024-06-21 05:52:54.671361,419.48
O001579,C00204,2024-11-03 14:25:50.549078,2024-11-11 14:25:50.549078,858.73
O001580,C00443,2025-02-18 13:13:22.641682,2025-02-24 13:13:22.641682,713.94
O001581,C00410,2025-02-23 02:42:05.831861,2025-02-25 02:42:05.831861,494.21
O001582,C00166,2025-04-05 10:11:02.346868,2025-04-09 10:11:02.346868,929.51
O001583,C00037,2024-06-28 04:41:51.477618,2024-07-02 04:41:51.477618,297.15
O001584,C00120,2025-12-10 23:12:29.222660,2025-12-16 23:12:29.222660,624.02
O001585,C00632,2026-05-15 19:17:35.512833,2026-05-22 19:17:35.512833,267.37
O001586,C00296,2024-09-19 20:05:28.289715,2024-09-22 20:05:28.289715,279.46
O001587,C00922,2025-03-19 05:28:58.498369,2025-03-24 05:28:58.498369,146.72
O001588,C00043,2025-12-20 20:21:28.253798,2025-12-23 20:21:28.253798,114.24
O001589,C00207,2026-01-29 16:51:00.736111,2026-01-31 16:51:00.736111,135.64
O001590,C00332,2024-09-24 14:46:16.276067,2024-10-01 14:46:16.276067,181.53
O001591,C00062,2025-06-07 05:31:33.652712,2025-06-13 05:31:33.652712,97.3
O001592,C00074,2025-11-29 11:19:48.144667,2025-12-04 11:19:48.144667,447.47
O001593,C00264,2026-03-05 19:45:51.208266,2026-03-09 19:45:51.208266,698.1
O001594,C00896,2025-04-06 01:58:26.306839,2025-04-12 01:58:26.306839,129.45
O001595,C00990,2025-05-02 14:13:25.365974,2025-05-06 14:13:25.365974,276.32
O001596,C00320,2025-10-15 02:54:38.835594,2025-10-20 02:54:38.835594,223.72
O001597,C00603,2025-07-05 04:34:39.842139,2025-07-08 04:34:39.842139,631.59
O001598,C00774,2024-10-02 08:17:40.719801,2024-10-07 08:17:40.719801,271.06
O001599,C00827,2025-03-10 05:20:57.508795,2025-03-13 05:20:57.508795,332.94
O001600,C00575,2026-05-03 14:00:11.062964,2026-05-05 14:00:11.062964,136.89
O001601,C00458,2026-01-16 05:42:08.788137,2026-01-17 05:42:08.788137,709.87
O001602,C00707,2024-09-27 22:47:35.740106,2024-10-01 22:47:35.740106,481.65
O001603,C00780,2025-08-25 10:22:02.386860,2025-09-01 10:22:02.386860,420.06
O001604,C00518,2025-12-07 22:51:33.101831,2025-12-14 22:51:33.101831,306.6
O001605,C00079,2025-03-13 01:11:03.045250,2025-03-14 01:11:03.045250,509.58
O001606,C00844,2025-11-04 13:10:06.424123,2025-11-05 13:10:06.424123,450.18
O001607,C00594,2025-01-03 16:28:54.731843,2025-01-06 16:28:54.731843,421.26
O001608,C00878,2024-10-26 12:56:33.196771,2024-10-28 12:56:33.196771,231.34
O001609,C00420,2025-08-19 10:30:01.741952,2025-08-21 10:30:01.741952,357.36
O001610,C00743,2026-03-25 13:42:44.588311,2026-03-29 13:42:44.588311,399.24
O001611,C00679,2025-04-17 20:43:01.640283,2025-04-23 20:43:01.640283,302.21
O001612,C00910,2025-03-27 21:34:19.288986,2025-04-02 21:34:19.288986,284.33
O001613,C00394,2024-08-13 20:53:44.257453,2024-08-19 20:53:44.257453,254.67
O001614,C00118,2026-01-08 12:11:22.049059,2026-01-14 12:11:22.049059,360.59
O001615,C00974,2025-02-14 03:12:08.673666,2025-02-19 03:12:08.673666,121.07
O001616,C00397,2025-03-02 13:05:13.909795,2025-03-05 13:05:13.909795,357.69
O001617,C00879,2024-09-21 21:43:58.495647,2024-09-27 21:43:58.495647,67.83
O001618,C00451,2024-09-27 08:47:06.832507,2024-10-05 08:47:06.832507,448.03
O001619,C00936,2025-04-02 10:11:55.585882,2025-04-08 10:11:55.585882,76.03
O001620,C00134,2025-05-30 05:16:39.585016,2025-05-31 05:16:39.585016,382.85
O001621,C00735,2025-10-25 11:23:08.671995,2025-10-31 11:23:08.671995,465.13
O001622,C00936,2025-05-18 20:17:13.671081,2025-05-23 20:17:13.671081,186.2
O001623,C00624,2025-07-15 18:59:40.846850,2025-07-19 18:59:40.846850,381.62
O001624,C00091,2024-08-18 22:38:49.130283,2024-08-24 22:38:49.130283,494.23
O001625,C00419,2025-05-24 11:28:43.238136,2025-05-26 11:28:43.238136,400.76
O001626,C00717,2024-07-21 14:09:33.868391,2024-07-25 14:09:33.868391,533.32
O001627,C00779,2026-06-11 16:31:42.327415,2026-06-14 16:31:42.327415,94.98
O001628,C00617,2025-08-29 00:37:00.158132,2025-09-02 00:37:00.158132,467.93
O001629,C00994,2025-06-02 19:57:37.165643,2025-06-06 19:57:37.165643,114.15
O001630,C00538,2024-11-03 02:17:18.792687,2024-11-10 02:17:18.792687,315.45
O001631,C00341,2024-07-05 10:51:05.520862,2024-07-11 10:51:05.520862,78.81
O001632,C00548,2025-09-09 17:51:37.208638,2025-09-12 17:51:37.208638,61.25
O001633,C00088,2026-05-04 12:17:10.898346,2026-05-06 12:17:10.898346,451.86
O001634,C00687,2026-04-29 03:56:23.064954,2026-05-06 03:56:23.064954,700.79
O001635,C00641,2025-05-13 00:54:16.639479,2025-05-16 00:54:16.639479,338.93
O001636,C00087,2025-05-17 08:52:05.698544,2025-05-18 08:52:05.698544,677.74
O001637,C00753,2024-11-28 07:10:12.892752,2024-12-04 07:10:12.892752,605.96
O001638,C00429,2024-09-03 22:38:46.573616,2024-09-10 22:38:46.573616,131.86
O001639,C00847,2025-11-21 05:37:34.524092,2025-11-27 05:37:34.524092,254.16
O001640,C00866,2025-04-14 14:52:32.149305,2025-04-21 14:52:32.149305,495.42
O001641,C00059,2025-06-21 12:31:18.889576,2025-06-23 12:31:18.889576,568.45
O001642,C00145,2026-01-31 00:52:09.921848,2026-02-02 00:52:09.921848,537.73
O001643,C00648,2025-01-10 06:57:09.688039,2025-01-16 06:57:09.688039,152.01
O001644,C00732,2026-03-10 00:08:04.334502,2026-03-13 00:08:04.334502,218.58
O001645,C00212,2025-05-19 03:00:51.741246,2025-05-22 03:00:51.741246,42.42
O001646,C00075,2025-10-31 06:21:22.400162,2025-11-05 06:21:22.400162,134.2
O001647,C00495,2025-03-02 02:40:36.339354,2025-03-09 02:40:36.339354,359.7
O001648,C00345,2025-02-25 01:01:10.911616,2025-03-04 01:01:10.911616,330.53
O001649,C00457,2024-09-15 19:26:47.160888,2024-09-20 19:26:47.160888,282.0
O001650,C00299,2025-07-12 10:34:41.048664,2025-07-14 10:34:41.048664,478.14
O001651,C00841,2024-11-03 11:45:39.885257,2024-11-05 11:45:39.885257,163.04
O001652,C00362,2025-06-19 14:56:48.640878,2025-06-23 14:56:48.640878,161.95
O001653,C00542,2026-04-10 10:56:12.808709,2026-04-14 10:56:12.808709,242.82
O001654,C00191,2025-06-13 14:19:40.773065,2025-06-19 14:19:40.773065,233.81
O001655,C00516,2024-12-12 02:22:02.082844,2024-12-18 02:22:02.082844,450.05
O001656,C00917,2025-08-28 00:40:56.873995,2025-09-05 00:40:56.873995,716.19
O001657,C00499,2026-06-10 14:18:08.202138,2026-06-14 14:18:08.202138,27.08
O001658,C00262,2024-07-29 04:57:03.849699,2024-08-04 04:57:03.849699,226.59
O001659,C00607,2026-02-01 18:59:19.584585,2026-02-08 18:59:19.584585,253.23
O001660,C00545,2024-07-25 09:59:52.557566,2024-07-31 09:59:52.557566,237.52
O001661,C00110,2025-03-24 02:10:11.478011,2025-03-28 02:10:11.478011,243.15
O001662,C00925,2025-11-05 00:35:57.937407,2025-11-06 00:35:57.937407,279.17
O001663,C00228,2025-11-18 01:47:33.384666,2025-11-21 01:47:33.384666,545.62
O001664,C00502,2024-12-08 03:44:53.934035,2024-12-13 03:44:53.934035,245.2
O001665,C00418,2025-09-10 22:40:39.937714,2025-09-13 22:40:39.937714,206.69
O001666,C00246,2025-08-12 04:24:00.408928,2025-08-17 04:24:00.408928,298.83
O001667,C00988,2025-11-05 15:57:22.290471,2025-11-10 15:57:22.290471,589.29
O001668,C00945,2025-04-23 12:58:27.628949,2025-04-30 12:58:27.628949,386.64
O001669,C00465,2025-02-03 10:19:48.745409,2025-02-10 10:19:48.745409,597.8
O001670,C00205,2024-08-16 09:51:48.658673,2024-08-20 09:51:48.658673,168.1
O001671,C00701,2025-07-20 02:54:13.069669,2025-07-23 02:54:13.069669,149.04
O001672,C00896,2025-05-07 22:18:01.177759,2025-05-14 22:18:01.177759,408.86
O001673,C00618,2025-07-01 13:28:49.840700,2025-07-06 13:28:49.840700,108.32
O001674,C00047,2026-04-15 07:45:17.764410,2026-04-21 07:45:17.764410,264.95
O001675,C00853,2025-07-14 00:31:22.775917,2025-07-18 00:31:22.775917,232.16
O001676,C00282,2026-01-12 20:20:48.541950,2026-01-17 20:20:48.541950,169.31
O001677,C00932,2024-12-26 23:55:27.211627,2024-12-30 23:55:27.211627,199.85
O001678,C00365,2025-10-02 00:36:34.864694,2025-10-08 00:36:34.864694,207.44
O001679,C00673,2026-04-10 12:54:25.759358,2026-04-16 12:54:25.759358,285.44
O001680,C00156,2026-05-18 15:53:41.109536,2026-05-20 15:53:41.109536,72.74
O001681,C00945,2024-12-25 02:36:31.008837,2024-12-31 02:36:31.008837,328.63
O001682,C00095,2025-03-24 08:50:18.981453,2025-03-29 08:50:18.981453,98.04
O001683,C00389,2025-03-21 07:55:36.169391,2025-03-23 07:55:36.169391,739.94
O001684,C00383,2025-05-26 15:24:16.730461,2025-05-31 15:24:16.730461,84.33
O001685,C00217,2024-07-17 15:14:32.927065,2024-07-20 15:14:32.927065,320.61
O001686,C00173,2025-01-31 09:48:57.743523,2025-02-03 09:48:57.743523,224.41
O001687,C00167,2024-08-25 16:13:01.275545,2024-08-28 16:13:01.275545,204.1
O001688,C00423,2025-02-13 04:00:35.762548,2025-02-14 04:00:35.762548,97.68
O001689,C00580,2024-09-24 19:19:06.848258,2024-09-28 19:19:06.848258,92.73
O001690,C00356,2025-04-18 07:35:17.583790,2025-04-24 07:35:17.583790,116.44
